Date/Time,HauntedMansion
2023-08-03 20:00:10,30
2023-08-03 20:05:09,30
2023-08-03 20:10:06,30
2023-08-03 20:15:10,30
2023-08-03 20:20:12,30
2023-08-03 20:25:05,35
2023-08-03 20:30:11,35
2023-08-03 20:35:06,35
2023-08-03 20:40:08,35
2023-08-03 20:45:08,35
2023-08-03 20:50:06,45
2023-08-03 20:55:05,45
2023-08-03 21:00:11,35
2023-08-03 21:05:09,35
2023-08-03 21:10:11,20
2023-08-03 21:15:07,20
2023-08-03 21:20:06,13
2023-08-03 21:25:09,13
2023-08-03 21:30:11,13
2023-08-03 21:35:10,13
2023-08-03 21:40:08,20
2023-08-03 21:45:07,20
2023-08-03 21:50:06,20
2023-08-03 21:55:11,20
2023-08-03 22:00:10,20
2023-08-03 22:05:08,20
2023-08-03 22:10:09,20
2023-08-03 22:15:08,20
2023-08-03 22:20:06,20
2023-08-03 22:25:07,20
2023-08-03 22:30:10,20
2023-08-03 22:35:07,20
2023-08-03 22:40:05,20
2023-08-03 22:45:10,20
2023-08-03 22:50:07,20
2023-08-03 22:55:07,20
2023-08-03 23:00:09,20
2023-08-03 23:05:12,20
2023-08-03 23:10:11,20
2023-08-03 23:15:11,13
2023-08-03 23:20:07,13
2023-08-03 23:25:09,13
2023-08-03 23:30:06,13
2023-08-03 23:35:07,13
2023-08-03 23:40:07,13
2023-08-03 23:45:07,13
2023-08-03 23:50:05,13
2023-08-03 23:55:06,13
2023-08-04 00:00:08,13
2023-08-04 08:05:06,13
2023-08-04 08:10:05,13
2023-08-04 08:15:05,13
2023-08-04 08:20:05,13
2023-08-04 08:25:04,13
2023-08-04 08:30:05,13
2023-08-04 08:35:05,13
2023-08-04 08:40:05,13
2023-08-04 08:45:05,13
2023-08-04 08:50:05,13
2023-08-04 08:55:05,13
2023-08-04 09:00:05,13
2023-08-04 09:05:05,13
2023-08-04 09:10:05,13
2023-08-04 09:15:06,13
2023-08-04 09:20:05,13
2023-08-04 09:25:05,13
2023-08-04 09:30:05,13
2023-08-04 09:35:05,13
2023-08-04 09:40:06,13
2023-08-04 09:45:06,13
2023-08-04 09:50:06,25
2023-08-04 09:55:05,25
2023-08-04 10:00:05,25
2023-08-04 10:05:05,25
2023-08-04 10:10:05,25
2023-08-04 10:15:05,25
2023-08-04 10:20:05,30
2023-08-04 10:25:05,30
2023-08-04 10:30:06,30
2023-08-04 10:35:04,25
2023-08-04 10:40:05,25
2023-08-04 10:45:06,25
2023-08-04 10:50:05,30
2023-08-04 10:55:06,30
2023-08-04 11:00:07,30
2023-08-04 11:05:05,30
2023-08-04 11:10:06,40
2023-08-04 11:15:05,40
2023-08-04 11:20:05,40
2023-08-04 11:25:05,40
2023-08-04 11:30:05,40
2023-08-04 11:35:04,40
2023-08-04 11:40:05,35
2023-08-04 11:45:05,35
2023-08-04 11:50:05,35
2023-08-04 11:55:05,45
2023-08-04 12:00:06,45
2023-08-04 12:05:05,45
2023-08-04 12:10:05,45
2023-08-04 12:15:05,45
2023-08-04 12:20:05,45
2023-08-04 12:25:05,35
2023-08-04 12:30:05,35
2023-08-04 12:35:04,35
2023-08-04 12:40:05,45
2023-08-04 12:45:05,45
2023-08-04 12:50:05,45
2023-08-04 12:55:06,50
2023-08-04 13:00:06,30
2023-08-04 13:05:05,30
2023-08-04 13:10:05,30
2023-08-04 13:15:05,30
2023-08-04 13:20:06,30
2023-08-04 13:25:05,30
2023-08-04 13:30:06,30
2023-08-04 13:35:06,30
2023-08-04 13:40:05,30
2023-08-04 13:45:05,30
2023-08-04 13:50:05,30
2023-08-04 13:55:05,30
2023-08-04 14:00:05,30
2023-08-04 14:05:05,30
2023-08-04 14:10:05,30
2023-08-04 14:15:06,30
2023-08-04 14:20:05,30
2023-08-04 14:25:04,30
2023-08-04 14:30:05,40
2023-08-04 14:35:04,40
2023-08-04 14:40:05,40
2023-08-04 14:45:06,40
2023-08-04 14:50:05,40
2023-08-04 14:55:04,40
2023-08-04 15:00:06,40
2023-08-04 15:05:05,40
2023-08-04 15:10:05,40
2023-08-04 15:15:05,35
2023-08-04 15:20:05,35
2023-08-04 15:25:04,25
2023-08-04 15:30:05,30
2023-08-04 15:35:05,30
2023-08-04 15:40:05,30
2023-08-04 15:45:05,30
2023-08-04 15:50:06,30
2023-08-04 15:55:04,45
2023-08-04 16:00:05,45
2023-08-04 16:05:05,30
2023-08-04 16:10:04,30
2023-08-04 16:15:05,30
2023-08-04 16:20:06,30
2023-08-04 16:25:06,30
2023-08-04 16:30:05,30
2023-08-04 16:35:05,40
2023-08-04 16:40:04,45
2023-08-04 16:45:05,45
2023-08-04 16:50:06,50
2023-08-04 16:55:05,50
2023-08-04 17:00:06,50
2023-08-04 17:05:06,50
2023-08-04 17:10:04,40
2023-08-04 17:15:05,30
2023-08-04 17:20:05,30
2023-08-04 17:25:06,30
2023-08-04 17:30:06,30
2023-08-04 17:35:05,30
2023-08-04 17:40:05,30
2023-08-04 17:45:05,30
2023-08-04 17:50:06,30
2023-08-04 17:55:04,30
2023-08-04 18:00:04,30
2023-08-04 18:05:05,30
2023-08-04 18:10:05,30
2023-08-04 18:15:04,30
2023-08-04 18:20:05,30
2023-08-04 18:25:05,30
2023-08-04 18:30:05,30
2023-08-04 18:35:05,30
2023-08-04 18:40:05,30
2023-08-04 18:45:04,30
2023-08-04 18:50:05,30
2023-08-04 18:55:05,30
2023-08-04 19:00:06,25
2023-08-04 19:05:05,25
2023-08-04 19:10:06,25
2023-08-04 19:15:05,25
2023-08-04 19:20:06,25
2023-08-04 19:25:05,25
2023-08-04 19:30:05,25
2023-08-04 19:35:05,35
2023-08-04 19:40:05,35
2023-08-04 19:45:05,35
2023-08-04 19:50:05,35
2023-08-04 19:55:04,45
2023-08-04 20:00:05,45
2023-08-04 20:05:05,45
2023-08-04 20:10:06,45
2023-08-04 20:15:05,45
2023-08-04 20:20:05,45
2023-08-04 20:25:05,45
2023-08-04 20:30:06,45
2023-08-04 20:35:04,45
2023-08-04 20:40:06,45
2023-08-04 20:45:05,45
2023-08-04 20:50:04,45
2023-08-04 20:55:05,45
2023-08-04 21:00:06,45
2023-08-04 21:05:06,20
2023-08-04 21:10:05,20
2023-08-04 21:15:06,20
2023-08-04 21:20:06,20
2023-08-04 21:25:05,20
2023-08-04 21:30:05,25
2023-08-04 21:35:05,25
2023-08-04 21:40:05,25
2023-08-04 21:45:04,25
2023-08-04 21:50:05,25
2023-08-04 21:55:05,25
2023-08-04 22:00:05,25
2023-08-04 22:05:05,25
2023-08-04 22:10:05,25
2023-08-04 22:15:05,30
2023-08-04 22:20:05,35
2023-08-04 22:25:04,35
2023-08-04 22:30:05,35
2023-08-04 22:35:05,35
2023-08-04 22:40:05,25
2023-08-04 22:45:05,25
2023-08-04 22:50:04,20
2023-08-04 22:55:05,20
2023-08-04 23:00:04,20
2023-08-04 23:05:05,20
2023-08-04 23:10:05,20
2023-08-04 23:15:05,13
2023-08-04 23:20:05,13
2023-08-04 23:25:05,13
2023-08-04 23:30:05,13
2023-08-04 23:35:05,13
2023-08-04 23:40:04,13
2023-08-04 23:45:05,13
2023-08-04 23:50:05,13
2023-08-04 23:55:04,13
2023-08-05 00:00:04,13
2023-08-05 08:05:11,15
2023-08-05 08:10:12,15
2023-08-05 08:15:10,15
2023-08-05 08:20:11,15
2023-08-05 08:25:07,15
2023-08-05 08:30:08,15
2023-08-05 08:35:09,15
2023-08-05 08:40:07,15
2023-08-05 08:45:06,15
2023-08-05 08:50:09,15
2023-08-05 08:55:07,15
2023-08-05 09:10:08,15
2023-08-05 09:15:09,15
2023-08-05 09:20:08,15
2023-08-05 09:25:07,15
2023-08-05 09:30:09,15
2023-08-05 09:35:11,15
2023-08-05 09:40:11,15
2023-08-05 09:45:06,15
2023-08-05 09:50:06,15
2023-08-05 09:55:08,15
2023-08-05 10:00:10,15
2023-08-05 10:05:11,25
2023-08-05 10:10:08,25
2023-08-05 10:15:09,30
2023-08-05 10:20:09,30
2023-08-05 10:25:12,30
2023-08-05 10:30:08,30
2023-08-05 10:35:08,30
2023-08-05 10:40:07,30
2023-08-05 10:50:10,30
2023-08-05 10:55:11,30
2023-08-05 11:00:11,30
2023-08-05 11:05:07,25
2023-08-05 11:10:07,25
2023-08-05 11:15:07,25
2023-08-05 11:20:09,30
2023-08-05 11:25:06,35
2023-08-05 11:30:09,35
2023-08-05 11:35:08,45
2023-08-05 11:40:10,40
2023-08-05 11:45:10,40
2023-08-05 11:50:10,40
2023-08-05 11:55:07,35
2023-08-05 12:00:10,35
2023-08-05 12:05:08,30
2023-08-05 12:10:08,25
2023-08-05 12:15:07,25
2023-08-05 12:20:07,25
2023-08-05 12:25:11,25
2023-08-05 12:30:11,25
2023-08-05 12:35:09,45
2023-08-05 12:40:05,45
2023-08-05 12:45:10,45
2023-08-05 12:50:10,45
2023-08-05 12:55:09,45
2023-08-05 13:00:09,45
2023-08-05 13:05:09,25
2023-08-05 13:10:11,25
2023-08-05 13:15:11,25
2023-08-05 13:20:09,25
2023-08-05 13:25:07,25
2023-08-05 13:30:10,50
2023-08-05 13:35:09,50
2023-08-05 13:40:06,50
2023-08-05 13:45:11,50
2023-08-05 13:50:08,50
2023-08-05 13:55:07,50
2023-08-05 14:00:11,50
2023-08-05 14:05:09,50
2023-08-05 14:10:12,50
2023-08-05 14:15:09,40
2023-08-05 14:20:11,40
2023-08-05 14:25:10,40
2023-08-05 14:30:07,40
2023-08-05 14:35:07,40
2023-08-05 14:40:10,40
2023-08-05 14:45:09,30
2023-08-05 14:50:11,30
2023-08-05 14:55:10,30
2023-08-05 15:00:06,30
2023-08-05 15:05:08,30
2023-08-05 15:10:11,35
2023-08-05 15:15:11,45
2023-08-05 15:20:09,45
2023-08-05 15:25:11,45
2023-08-05 15:30:07,45
2023-08-05 15:35:11,45
2023-08-05 15:40:07,60
2023-08-05 15:45:07,60
2023-08-05 15:50:08,60
2023-08-05 15:55:11,70
2023-08-05 16:00:11,50
2023-08-05 16:05:10,25
2023-08-05 16:10:10,25
2023-08-05 16:15:09,25
2023-08-05 16:20:12,25
2023-08-05 16:25:06,25
2023-08-05 16:30:10,35
2023-08-05 16:35:08,35
2023-08-05 16:40:10,35
2023-08-05 16:45:07,35
2023-08-05 16:50:06,25
2023-08-05 16:55:07,25
2023-08-05 17:00:07,25
2023-08-05 17:05:11,25
2023-08-05 17:10:12,25
2023-08-05 17:15:08,45
2023-08-05 17:20:07,45
2023-08-05 17:25:07,45
2023-08-05 17:30:06,45
2023-08-05 17:35:09,45
2023-08-05 17:40:10,45
2023-08-05 17:45:08,45
2023-08-05 17:50:10,35
2023-08-05 17:55:12,35
2023-08-05 18:00:10,35
2023-08-05 18:05:11,35
2023-08-05 18:10:10,35
2023-08-05 18:15:07,25
2023-08-05 18:20:12,35
2023-08-05 18:25:09,35
2023-08-05 18:30:08,35
2023-08-05 18:35:09,15
2023-08-05 18:40:11,50
2023-08-05 18:45:09,50
2023-08-05 18:50:09,50
2023-08-05 18:55:11,50
2023-08-05 19:00:08,30
2023-08-05 19:05:12,30
2023-08-05 19:10:10,30
2023-08-05 19:15:07,30
2023-08-05 19:20:08,30
2023-08-05 19:25:09,50
2023-08-05 19:30:11,50
2023-08-05 19:35:10,50
2023-08-05 19:40:12,50
2023-08-05 19:45:07,50
2023-08-05 20:00:09,50
2023-08-05 20:05:13,25
2023-08-05 20:10:06,25
2023-08-05 20:15:09,25
2023-08-05 20:20:09,45
2023-08-05 20:25:05,45
2023-08-05 20:30:11,45
2023-08-05 20:35:09,45
2023-08-05 20:40:06,40
2023-08-05 20:45:10,40
2023-08-05 20:50:11,40
2023-08-05 20:55:10,40
2023-08-05 21:00:09,40
2023-08-05 21:05:09,40
2023-08-05 21:10:10,40
2023-08-05 21:25:12,40
2023-08-05 21:30:06,20
2023-08-05 21:35:08,20
2023-08-05 21:40:07,20
2023-08-05 21:45:05,20
2023-08-05 21:50:07,30
2023-08-05 21:55:10,30
2023-08-05 22:00:10,30
2023-08-05 22:05:11,30
2023-08-05 22:10:09,35
2023-08-05 22:15:07,40
2023-08-05 22:20:09,40
2023-08-05 22:25:08,40
2023-08-05 22:30:07,40
2023-08-05 22:35:09,40
2023-08-05 22:40:05,40
2023-08-05 22:45:05,40
2023-08-05 22:50:08,40
2023-08-05 22:55:06,40
2023-08-05 23:05:07,40
2023-08-05 23:10:12,40
2023-08-05 23:15:07,20
2023-08-05 23:20:10,20
2023-08-05 23:25:08,20
2023-08-05 23:30:06,20
2023-08-05 23:35:06,20
2023-08-05 23:40:05,20
2023-08-05 23:45:09,20
2023-08-05 23:50:07,20
2023-08-05 23:55:06,20
2023-08-06 00:00:11,20
2023-08-06 08:05:06,13
2023-08-06 08:10:07,13
2023-08-06 08:15:11,13
2023-08-06 08:20:09,13
2023-08-06 08:25:08,13
2023-08-06 08:30:07,13
2023-08-06 08:35:11,13
2023-08-06 08:40:08,13
2023-08-06 08:45:10,13
2023-08-06 08:50:10,13
2023-08-06 08:55:06,13
2023-08-06 09:00:07,13
2023-08-06 09:05:09,13
2023-08-06 09:10:09,13
2023-08-06 09:15:10,13
2023-08-06 09:20:07,13
2023-08-06 09:25:11,13
2023-08-06 09:30:09,13
2023-08-06 09:35:09,13
2023-08-06 09:40:08,13
2023-08-06 09:45:09,13
2023-08-06 09:50:08,20
2023-08-06 09:55:07,20
2023-08-06 10:00:06,20
2023-08-06 10:05:07,20
2023-08-06 10:10:09,20
2023-08-06 10:15:08,20
2023-08-06 10:20:06,20
2023-08-06 10:25:11,20
2023-08-06 10:30:06,20
2023-08-06 10:35:08,25
2023-08-06 10:40:10,25
2023-08-06 10:45:10,35
2023-08-06 10:50:10,35
2023-08-06 10:55:08,35
2023-08-06 11:00:10,35
2023-08-06 11:05:09,35
2023-08-06 11:10:08,35
2023-08-06 11:15:12,35
2023-08-06 11:20:09,35
2023-08-06 11:25:08,35
2023-08-06 11:30:11,35
2023-08-06 11:35:11,35
2023-08-06 11:40:08,35
2023-08-06 11:45:10,35
2023-08-06 11:50:10,35
2023-08-06 11:55:09,35
2023-08-06 12:00:10,35
2023-08-06 12:05:10,25
2023-08-06 12:10:07,25
2023-08-06 12:15:11,25
2023-08-06 12:20:07,25
2023-08-06 12:35:10,25
2023-08-06 12:40:13,25
2023-08-06 12:45:06,25
2023-08-06 12:50:09,25
2023-08-06 12:55:11,25
2023-08-06 13:00:12,25
2023-08-06 13:05:12,25
2023-08-06 13:10:10,25
2023-08-06 13:15:06,25
2023-08-06 13:20:12,25
2023-08-06 13:25:07,25
2023-08-06 13:30:10,25
2023-08-06 13:35:10,25
2023-08-06 13:40:08,25
2023-08-06 13:45:10,25
2023-08-06 13:50:07,25
2023-08-06 13:55:08,25
2023-08-06 14:00:07,25
2023-08-06 14:05:09,25
2023-08-06 14:10:09,25
2023-08-06 14:15:10,25
2023-08-06 14:20:11,25
2023-08-06 14:25:09,25
2023-08-06 14:30:09,25
2023-08-06 14:35:11,25
2023-08-06 14:40:10,40
2023-08-06 14:45:10,40
2023-08-06 14:50:06,30
2023-08-06 14:55:10,30
2023-08-06 15:00:07,30
2023-08-06 15:05:10,35
2023-08-06 15:10:08,35
2023-08-06 15:15:09,35
2023-08-06 15:20:11,35
2023-08-06 15:25:07,35
2023-08-06 15:30:07,35
2023-08-06 15:35:11,25
2023-08-06 15:40:07,25
2023-08-06 15:45:08,25
2023-08-06 15:50:10,20
2023-08-06 15:55:11,20
2023-08-06 16:00:08,25
2023-08-06 16:05:13,35
2023-08-06 16:10:07,35
2023-08-06 16:15:11,35
2023-08-06 16:20:06,35
2023-08-06 16:25:08,35
2023-08-06 16:30:07,30
2023-08-06 16:35:11,30
2023-08-06 16:40:11,30
2023-08-06 16:45:10,30
2023-08-06 16:50:09,30
2023-08-06 16:55:07,30
2023-08-06 17:00:10,40
2023-08-06 17:05:09,40
2023-08-06 17:10:12,40
2023-08-06 17:15:10,40
2023-08-06 17:20:08,40
2023-08-06 17:25:09,40
2023-08-06 17:30:06,30
2023-08-06 17:35:11,30
2023-08-06 17:40:10,30
2023-08-06 17:45:10,30
2023-08-06 17:50:11,30
2023-08-06 17:55:07,30
2023-08-06 18:00:09,30
2023-08-06 18:05:09,30
2023-08-06 18:10:10,30
2023-08-06 18:15:10,15
2023-08-06 18:20:06,15
2023-08-06 18:25:09,15
2023-08-06 18:30:10,25
2023-08-06 18:35:06,25
2023-08-06 18:40:12,25
2023-08-06 18:45:10,25
2023-08-06 18:50:10,25
2023-08-06 18:55:09,25
2023-08-06 19:00:10,25
2023-08-06 19:05:09,25
2023-08-06 19:10:06,13
2023-08-06 19:15:06,13
2023-08-06 19:20:10,13
2023-08-06 19:25:10,13
2023-08-06 19:30:09,13
2023-08-06 19:35:07,13
2023-08-06 19:40:12,13
2023-08-06 19:45:07,13
2023-08-06 19:50:10,13
2023-08-06 19:55:06,13
2023-08-06 20:00:09,13
2023-08-06 20:05:08,13
2023-08-06 20:10:07,13
2023-08-06 20:15:11,13
2023-08-06 20:20:09,13
2023-08-06 20:25:07,20
2023-08-06 20:30:07,25
2023-08-06 20:35:11,25
2023-08-06 20:40:13,25
2023-08-06 20:45:09,25
2023-08-06 20:50:09,25
2023-08-06 20:55:06,25
2023-08-06 21:00:07,25
2023-08-06 21:05:08,25
2023-08-06 21:10:10,25
2023-08-06 21:15:06,25
2023-08-06 21:20:09,25
2023-08-06 21:25:08,13
2023-08-06 21:30:09,13
2023-08-06 21:35:11,13
2023-08-06 21:40:07,13
2023-08-06 21:45:07,13
2023-08-06 21:50:07,13
2023-08-06 21:55:10,13
2023-08-06 22:00:10,13
2023-08-06 22:05:05,13
2023-08-06 22:10:09,13
2023-08-06 22:15:11,13
2023-08-06 22:20:06,13
2023-08-06 22:25:07,13
2023-08-06 22:30:09,13
2023-08-06 22:35:06,13
2023-08-06 22:40:09,13
2023-08-06 22:45:11,13
2023-08-06 22:50:11,13
2023-08-06 22:55:10,13
2023-08-06 23:00:08,13
2023-08-06 23:05:08,13
2023-08-06 23:10:08,13
2023-08-06 23:15:12,13
2023-08-06 23:20:08,13
2023-08-06 23:25:10,13
2023-08-06 23:30:12,13
2023-08-06 23:35:08,13
2023-08-06 23:40:10,13
2023-08-06 23:45:08,13
2023-08-06 23:50:07,13
2023-08-06 23:55:07,13
2023-08-07 00:00:07,13
2023-08-07 08:05:05,13
2023-08-07 08:10:06,13
2023-08-07 08:15:05,13
2023-08-07 08:20:05,13
2023-08-07 08:25:06,13
2023-08-07 08:30:06,13
2023-08-07 08:35:05,13
2023-08-07 08:40:06,13
2023-08-07 08:45:05,13
2023-08-07 08:50:04,13
2023-08-07 08:55:05,13
2023-08-07 09:00:07,13
2023-08-07 09:05:06,13
2023-08-07 09:10:04,13
2023-08-07 09:15:05,20
2023-08-07 09:20:05,20
2023-08-07 09:25:05,35
2023-08-07 09:30:04,30
2023-08-07 09:35:09,25
2023-08-07 09:40:08,25
2023-08-07 09:45:09,20
2023-08-07 09:50:12,20
2023-08-07 09:55:07,20
2023-08-07 10:00:12,20
2023-08-07 10:05:09,25
2023-08-07 10:10:06,25
2023-08-07 10:15:11,30
2023-08-07 10:20:11,30
2023-08-07 10:25:11,30
2023-08-07 10:30:11,30
2023-08-07 10:35:08,30
2023-08-07 10:40:09,30
2023-08-07 10:45:08,30
2023-08-07 10:50:11,35
2023-08-07 10:55:10,50
2023-08-07 11:00:08,50
2023-08-07 11:05:07,50
2023-08-07 11:10:08,50
2023-08-07 11:15:07,50
2023-08-07 11:20:11,50
2023-08-07 11:25:10,40
2023-08-07 11:30:08,55
2023-08-07 11:35:07,55
2023-08-07 11:40:11,55
2023-08-07 11:45:09,65
2023-08-07 11:50:11,65
2023-08-07 11:55:08,65
2023-08-07 12:00:07,45
2023-08-07 12:05:08,45
2023-08-07 12:10:12,45
2023-08-07 12:15:09,35
2023-08-07 12:20:09,35
2023-08-07 12:25:08,30
2023-08-07 12:30:11,30
2023-08-07 12:35:11,30
2023-08-07 12:40:08,40
2023-08-07 12:45:08,40
2023-08-07 12:50:09,40
2023-08-07 12:55:08,40
2023-08-07 13:00:10,35
2023-08-07 13:05:07,35
2023-08-07 13:10:08,35
2023-08-07 13:15:07,35
2023-08-07 13:20:08,30
2023-08-07 13:25:08,30
2023-08-07 13:30:12,30
2023-08-07 13:35:11,30
2023-08-07 13:40:08,50
2023-08-07 13:45:10,50
2023-08-07 13:50:08,50
2023-08-07 13:55:10,50
2023-08-07 14:00:07,50
2023-08-07 14:05:07,35
2023-08-07 14:10:10,35
2023-08-07 14:15:08,35
2023-08-07 14:20:07,35
2023-08-07 14:25:07,40
2023-08-07 14:30:08,45
2023-08-07 14:35:11,45
2023-08-07 14:40:12,45
2023-08-07 14:45:08,45
2023-08-07 14:50:09,45
2023-08-07 14:55:06,35
2023-08-07 15:00:10,45
2023-08-07 15:05:10,60
2023-08-07 15:10:10,60
2023-08-07 15:15:09,50
2023-08-07 15:20:07,40
2023-08-07 15:25:10,40
2023-08-07 15:30:11,40
2023-08-07 15:35:07,40
2023-08-07 15:40:10,40
2023-08-07 15:45:05,40
2023-08-07 15:50:10,40
2023-08-07 15:55:12,40
2023-08-07 16:00:10,40
2023-08-07 16:05:12,40
2023-08-07 16:10:11,40
2023-08-07 16:15:09,40
2023-08-07 16:20:09,40
2023-08-07 16:25:12,40
2023-08-07 16:30:08,40
2023-08-07 16:35:10,40
2023-08-07 16:40:09,40
2023-08-07 16:45:07,40
2023-08-07 16:50:08,40
2023-08-07 16:55:08,40
2023-08-07 17:00:12,40
2023-08-07 17:05:09,40
2023-08-07 17:10:08,40
2023-08-07 17:50:12,40
2023-08-07 17:55:09,20
2023-08-07 18:00:10,20
2023-08-07 18:05:06,20
2023-08-07 18:10:11,25
2023-08-07 18:15:09,35
2023-08-07 18:20:08,30
2023-08-07 18:25:10,30
2023-08-07 18:30:09,30
2023-08-07 18:35:10,30
2023-08-07 18:40:09,30
2023-08-07 18:45:10,30
2023-08-07 18:50:08,30
2023-08-07 18:55:06,30
2023-08-07 19:00:09,25
2023-08-07 19:05:10,25
2023-08-07 19:10:12,35
2023-08-07 19:15:09,35
2023-08-07 19:20:12,35
2023-08-07 19:25:08,40
2023-08-07 19:30:08,40
2023-08-07 19:35:10,45
2023-08-07 19:40:07,45
2023-08-07 19:45:07,50
2023-08-07 19:50:11,50
2023-08-07 19:55:09,50
2023-08-07 20:00:08,50
2023-08-07 20:05:09,50
2023-08-07 20:10:07,50
2023-08-07 20:15:10,50
2023-08-07 20:20:09,50
2023-08-07 20:25:11,50
2023-08-07 20:30:10,50
2023-08-07 20:35:08,40
2023-08-07 20:40:06,40
2023-08-07 20:45:10,40
2023-08-07 20:50:06,25
2023-08-07 20:55:08,25
2023-08-07 21:00:11,30
2023-08-07 21:05:12,30
2023-08-07 21:10:07,30
2023-08-07 21:15:11,25
2023-08-07 21:20:06,25
2023-08-07 21:25:07,20
2023-08-07 21:30:08,15
2023-08-07 21:35:07,15
2023-08-07 21:40:07,15
2023-08-07 21:45:07,15
2023-08-07 21:50:07,15
2023-08-07 21:55:06,15
2023-08-07 22:00:08,15
2023-08-07 22:05:12,25
2023-08-07 22:10:09,25
2023-08-07 22:15:09,25
2023-08-07 22:20:10,35
2023-08-07 22:25:08,35
2023-08-07 22:30:09,20
2023-08-07 22:35:11,20
2023-08-07 22:40:08,20
2023-08-07 22:45:08,20
2023-08-07 22:50:06,20
2023-08-07 22:55:08,20
2023-08-07 23:00:06,20
2023-08-07 23:05:06,20
2023-08-07 23:10:10,20
2023-08-07 23:15:06,13
2023-08-07 23:20:07,13
2023-08-07 23:25:07,13
2023-08-07 23:30:08,13
2023-08-07 23:35:06,13
2023-08-07 23:40:08,13
2023-08-07 23:45:08,13
2023-08-07 23:50:07,13
2023-08-07 23:55:10,13
2023-08-08 00:00:06,13
2023-08-08 08:05:09,13
2023-08-08 08:10:07,13
2023-08-08 08:15:06,13
2023-08-08 08:20:12,13
2023-08-08 08:25:09,13
2023-08-08 08:30:10,13
2023-08-08 08:35:09,13
2023-08-08 08:40:11,13
2023-08-08 08:45:11,13
2023-08-08 08:50:09,13
2023-08-08 08:55:11,13
2023-08-08 09:00:07,13
2023-08-08 09:05:06,13
2023-08-08 09:10:08,13
2023-08-08 09:15:06,13
2023-08-08 09:20:07,15
2023-08-08 09:25:09,25
2023-08-08 09:30:08,25
2023-08-08 09:35:09,25
2023-08-08 09:40:07,35
2023-08-08 09:45:08,35
2023-08-08 09:55:10,35
2023-08-08 10:00:07,20
2023-08-08 10:05:10,35
2023-08-08 10:10:09,35
2023-08-08 10:15:11,35
2023-08-08 10:20:09,25
2023-08-08 10:30:11,25
2023-08-08 10:35:09,25
2023-08-08 10:40:11,35
2023-08-08 10:45:11,45
2023-08-08 10:50:08,55
2023-08-08 10:55:10,65
2023-08-08 11:00:06,45
2023-08-08 11:05:07,45
2023-08-08 11:10:11,45
2023-08-08 11:15:07,45
2023-08-08 11:20:10,45
2023-08-08 11:25:09,45
2023-08-08 11:30:09,60
2023-08-08 11:35:12,60
2023-08-08 11:40:06,60
2023-08-08 11:45:07,60
2023-08-08 11:50:09,45
2023-08-08 11:55:06,45
2023-08-08 12:00:05,45
2023-08-08 12:05:06,45
2023-08-08 12:10:12,45
2023-08-08 12:15:08,45
2023-08-08 12:20:10,45
2023-08-08 12:25:11,45
2023-08-08 12:30:07,35
2023-08-08 12:35:08,35
2023-08-08 12:40:09,40
2023-08-08 12:45:09,50
2023-08-08 12:50:08,50
2023-08-08 12:55:06,50
2023-08-08 13:00:12,50
2023-08-08 13:05:12,50
2023-08-08 13:10:11,50
2023-08-08 13:15:11,50
2023-08-08 13:20:07,50
2023-08-08 13:25:10,50
2023-08-08 13:30:09,50
2023-08-08 13:35:07,50
2023-08-08 13:40:10,50
2023-08-08 13:45:06,50
2023-08-08 13:50:12,50
2023-08-08 13:55:09,50
2023-08-08 14:00:12,60
2023-08-08 14:05:08,60
2023-08-08 14:10:06,45
2023-08-08 14:15:08,45
2023-08-08 14:20:09,45
2023-08-08 14:25:06,45
2023-08-08 14:30:06,55
2023-08-08 14:35:11,55
2023-08-08 14:40:11,55
2023-08-08 14:45:10,55
2023-08-08 14:50:08,20
2023-08-08 14:55:07,20
2023-08-08 15:00:06,20
2023-08-08 15:05:08,40
2023-08-08 15:10:10,40
2023-08-08 15:15:08,40
2023-08-08 15:20:10,40
2023-08-08 15:25:05,40
2023-08-08 15:30:07,40
2023-08-08 15:35:08,40
2023-08-08 15:40:10,30
2023-08-08 15:45:08,30
2023-08-08 15:50:07,30
2023-08-08 15:55:07,40
2023-08-08 16:00:08,40
2023-08-08 16:05:06,40
2023-08-08 16:10:09,25
2023-08-08 16:15:10,25
2023-08-08 16:20:07,30
2023-08-08 16:25:06,45
2023-08-08 16:30:06,45
2023-08-08 16:35:11,45
2023-08-08 16:40:09,45
2023-08-08 16:45:06,45
2023-08-08 16:50:08,45
2023-08-08 16:55:07,45
2023-08-08 17:00:07,45
2023-08-08 17:05:11,60
2023-08-08 17:10:10,60
2023-08-08 17:15:09,60
2023-08-08 17:20:07,35
2023-08-08 17:25:10,35
2023-08-08 17:30:09,25
2023-08-08 17:35:07,25
2023-08-08 17:40:09,35
2023-08-08 17:45:05,35
2023-08-08 17:50:10,45
2023-08-08 17:55:07,45
2023-08-08 18:00:11,45
2023-08-08 18:05:12,45
2023-08-08 18:10:06,45
2023-08-08 18:15:10,45
2023-08-08 18:20:09,45
2023-08-08 18:25:11,35
2023-08-08 18:30:09,35
2023-08-08 18:35:06,35
2023-08-08 18:40:09,35
2023-08-08 18:45:08,35
2023-08-08 18:50:09,35
2023-08-08 18:55:11,35
2023-08-08 19:00:09,25
2023-08-08 19:05:10,25
2023-08-08 19:10:09,25
